doi,topics,test_id,test_name,N,test_p_value,factor,effectsize_id,effectsize_measure,effectsize_value,CI_upper,CI_lower,CI_type
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,38,"Germane Load (Round 1, Condition LS-NA)",UNKNOWN,UNKNOWN,,1,Mean,6.25,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,39,"Intrinsic Load (Round 2, Condition C)",UNKNOWN,UNKNOWN,,1,Mean,6.05,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,40,"Intrinsic Load (Round 2, Condition HS)",UNKNOWN,UNKNOWN,,1,Mean,5.89,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,41,"Intrinsic Load (Round 2, Condition HS-NA)",UNKNOWN,UNKNOWN,,1,Mean,6.02,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,42,"Intrinsic Load (Round 2, Condition LS)",UNKNOWN,UNKNOWN,,1,Mean,6.65,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,43,"Intrinsic Load (Round 2, Condition LS-NA)",UNKNOWN,UNKNOWN,,1,Mean,5.94,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,44,"Extraneous Load (Round 2, Condition C)",UNKNOWN,UNKNOWN,,1,Mean,4.59,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,45,"Extraneous Load (Round 2, Condition HS)",UNKNOWN,UNKNOWN,,1,Mean,4.53,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,46,"Extraneous Load (Round 2, Condition HS-NA)",UNKNOWN,UNKNOWN,,1,Mean,4.44,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,47,"Extraneous Load (Round 2, Condition LS)",UNKNOWN,UNKNOWN,,1,Mean,4.65,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,48,"Extraneous Load (Round 2, Condition LS-NA)",UNKNOWN,UNKNOWN,,1,Mean,4.26,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,49,"Germane Load (Round 2, Condition C)",UNKNOWN,UNKNOWN,,1,Mean,5.88,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,50,"Germane Load (Round 2, Condition HS)",UNKNOWN,UNKNOWN,,1,Mean,6.42,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,51,"Germane Load (Round 2, Condition HS-NA)",UNKNOWN,UNKNOWN,,1,Mean,6.61,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,52,"Germane Load (Round 2, Condition LS)",UNKNOWN,UNKNOWN,,1,Mean,6.88,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,53,"Germane Load (Round 2, Condition LS-NA)",UNKNOWN,UNKNOWN,,1,Mean,6.03,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,54,"Descriptive Statistics (Condition C, Region 1)",20,UNKNOWN,,1,Break Point,4.49,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,54,"Descriptive Statistics (Condition C, Region 1)",20,UNKNOWN,,2,Comprehension,2.60,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,54,"Descriptive Statistics (Condition C, Region 1)",20,UNKNOWN,,3,Extraneous Load,13.75,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,54,"Descriptive Statistics (Condition C, Region 1)",20,UNKNOWN,,4,Familiarity,0.64,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,55,"Descriptive Statistics (Condition C, Region 2)",36,UNKNOWN,,1,Break Point,11.46,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,55,"Descriptive Statistics (Condition C, Region 2)",36,UNKNOWN,,2,Comprehension,4.53,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,55,"Descriptive Statistics (Condition C, Region 2)",36,UNKNOWN,,3,Extraneous Load,11.97,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,55,"Descriptive Statistics (Condition C, Region 2)",36,UNKNOWN,,4,Familiarity,0.44,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,56,"Descriptive Statistics (Condition C, Region 3)",4,UNKNOWN,,1,Comprehension,3.50,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,56,"Descriptive Statistics (Condition C, Region 3)",4,UNKNOWN,,2,Extraneous Load,13.25,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,56,"Descriptive Statistics (Condition C, Region 3)",4,UNKNOWN,,3,Familiarity,0.63,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,57,"Descriptive Statistics (Condition HS, Region 1)",21,UNKNOWN,,1,Break Point,11.88,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,57,"Descriptive Statistics (Condition HS, Region 1)",21,UNKNOWN,,2,Comprehension,3.33,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,57,"Descriptive Statistics (Condition HS, Region 1)",21,UNKNOWN,,3,Extraneous Load,13.71,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,57,"Descriptive Statistics (Condition HS, Region 1)",21,UNKNOWN,,4,Familiarity,0.60,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,58,"Descriptive Statistics (Condition HS, Region 2)",49,UNKNOWN,,1,Break Point,16.54,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,58,"Descriptive Statistics (Condition HS, Region 2)",49,UNKNOWN,,2,Comprehension,4.37,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,58,"Descriptive Statistics (Condition HS, Region 2)",49,UNKNOWN,,3,Extraneous Load,10.78,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,58,"Descriptive Statistics (Condition HS, Region 2)",49,UNKNOWN,,4,Familiarity,0.56,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,59,"Descriptive Statistics (Condition HS, Region 3)",30,UNKNOWN,,1,Comprehension,3.67,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,59,"Descriptive Statistics (Condition HS, Region 3)",30,UNKNOWN,,2,Extraneous Load,12.23,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,59,"Descriptive Statistics (Condition HS, Region 3)",30,UNKNOWN,,3,Familiarity,0.64,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,60,"Descriptive Statistics (Condition LS, Region 1)",23,UNKNOWN,,1,Break Point,8.48,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,60,"Descriptive Statistics (Condition LS, Region 1)",23,UNKNOWN,,2,Comprehension,2.57,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,60,"Descriptive Statistics (Condition LS, Region 1)",23,UNKNOWN,,3,Extraneous Load,14.57,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,60,"Descriptive Statistics (Condition LS, Region 1)",23,UNKNOWN,,4,Familiarity,0.62,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,61,"Descriptive Statistics (Condition LS, Region 2)",61,UNKNOWN,,1,Break Point,12.57,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,61,"Descriptive Statistics (Condition LS, Region 2)",61,UNKNOWN,,2,Comprehension,3.52,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,61,"Descriptive Statistics (Condition LS, Region 2)",61,UNKNOWN,,3,Extraneous Load,11.57,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,61,"Descriptive Statistics (Condition LS, Region 2)",61,UNKNOWN,,4,Familiarity,0.57,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,62,"Descriptive Statistics (Condition LS, Region 3)",9,UNKNOWN,,1,Comprehension,3.11,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,62,"Descriptive Statistics (Condition LS, Region 3)",9,UNKNOWN,,2,Extraneous Load,15.56,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,62,"Descriptive Statistics (Condition LS, Region 3)",9,UNKNOWN,,3,Familiarity,0.52,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,63,"Correlation (Condition C, Reading Poetry, Round 1)",UNKNOWN,< 0.01,,1,Correlation Coefficient,-0.419,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,64,"Correlation (Condition C, Reading, Round 1)",UNKNOWN,< 0.01,,1,Correlation Coefficient,-0.449,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,65,"Correlation (Condition C, The Poet, Round 1)",UNKNOWN,< 0.01,,1,Correlation Coefficient,-0.525,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,66,"Correlation (Condition HS, Reading Poetry, Round 1)",UNKNOWN,< 0.01,,1,Correlation Coefficient,-0.589,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,67,"Correlation (Condition HS, Reading, Round 1)",UNKNOWN,< 0.01,,1,Correlation Coefficient,-0.607,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,68,"Correlation (Condition HS, The Poet, Round 1)",UNKNOWN,< 0.01,,1,Correlation Coefficient,-0.773,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,69,"Correlation (Condition HS-NA, Reading Poetry, Round 1)",UNKNOWN,UNKNOWN,,1,Correlation Coefficient,-0.208,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,70,"Correlation (Condition HS-NA, Reading, Round 1)",UNKNOWN,< 0.05,,1,Correlation Coefficient,-0.388,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,71,"Correlation (Condition HS-NA, The Poet, Round 1)",UNKNOWN,< 0.01,,1,Correlation Coefficient,-0.612,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,72,"Correlation (Condition LS, Reading Poetry, Round 1)",UNKNOWN,UNKNOWN,,1,Correlation Coefficient,-0.345,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,73,"Correlation (Condition LS, Reading, Round 1)",UNKNOWN,UNKNOWN,,1,Correlation Coefficient,-0.333,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,74,"Correlation (Condition LS, The Poet, Round 1)",UNKNOWN,UNKNOWN,,1,Correlation Coefficient,-0.359,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,75,"Correlation (Condition LS-NA, Reading Poetry, Round 1)",UNKNOWN,< 0.01,,1,Correlation Coefficient,-0.527,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,76,"Correlation (Condition LS-NA, Reading, Round 1)",UNKNOWN,< 0.05,,1,Correlation Coefficient,-0.497,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,77,"Correlation (Condition LS-NA, The Poet, Round 1)",UNKNOWN,< 0.01,,1,Correlation Coefficient,-0.602,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,78,"Correlation (Condition C, Reading Poetry, Round 2)",UNKNOWN,UNKNOWN,,1,Correlation Coefficient,-0.391,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,79,"Correlation (Condition C, Reading, Round 2)",UNKNOWN,< 0.05,,1,Correlation Coefficient,-0.457,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,80,"Correlation (Condition C, The Poet, Round 2)",UNKNOWN,< 0.01,,1,Correlation Coefficient,-0.641,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,81,"Correlation (Condition HS, Reading Poetry, Round 2)",UNKNOWN,UNKNOWN,,1,Correlation Coefficient,-0.326,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,82,"Correlation (Condition HS, Reading, Round 2)",UNKNOWN,UNKNOWN,,1,Correlation Coefficient,-0.216,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,83,"Correlation (Condition HS, The Poet, Round 2)",UNKNOWN,< 0.05,,1,Correlation Coefficient,-0.566,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,84,"Correlation (Condition HS-NA, Reading Poetry, Round 2)",UNKNOWN,UNKNOWN,,1,Correlation Coefficient,-0.287,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,85,"Correlation (Condition HS-NA, Reading, Round 2)",UNKNOWN,UNKNOWN,,1,Correlation Coefficient,-0.333,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,86,"Correlation (Condition HS-NA, The Poet, Round 2)",UNKNOWN,< 0.001,,1,Correlation Coefficient,-0.719,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,87,"Correlation (Condition LS, Reading Poetry, Round 2)",UNKNOWN,UNKNOWN,,1,Correlation Coefficient,-0.160,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,88,"Correlation (Condition LS, Reading, Round 2)",UNKNOWN,< 0.05,,1,Correlation Coefficient,-0.445,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,89,"Correlation (Condition LS, The Poet, Round 2)",UNKNOWN,< 0.001,,1,Correlation Coefficient,-0.727,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,90,"Correlation (Condition LS-NA, Reading Poetry, Round 2)",UNKNOWN,UNKNOWN,,1,Correlation Coefficient,-0.357,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,91,"Correlation (Condition LS-NA, Reading, Round 2)",UNKNOWN,UNKNOWN,,1,Correlation Coefficient,-0.172,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581374,interactive systems and tools;human-centered computing,92,"Correlation (Condition LS-NA, The Poet, Round 2)",UNKNOWN,UNKNOWN,,1,Correlation Coefficient,-0.312,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580741,interactive systems and tools;human-centered computing;computing methodologies,1,Welch's t-test,24,< 0.001,,1,Mean Difference,4.7,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580741,interactive systems and tools;human-centered computing;computing methodologies,1,Welch's t-test,24,< 0.001,Task 1 (Semantic Shift),1,Mean Difference,4.7,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580741,interactive systems and tools;human-centered computing;computing methodologies,2,Welch's t-test,24,0.010,,1,Mean Difference,0.7,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580741,interactive systems and tools;human-centered computing;computing methodologies,2,Welch's t-test,24,0.010,Task 2 (Background Shift),1,Mean Difference,0.7,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580741,interactive systems and tools;human-centered computing;computing methodologies,3,Welch's t-test,24,< 0.001,,1,Mean Difference,2.3,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580741,interactive systems and tools;human-centered computing;computing methodologies,3,Welch's t-test,24,< 0.001,Task 3 (Semantic Shift),1,Mean Difference,2.3,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580741,interactive systems and tools;human-centered computing;computing methodologies,4,Welch's t-test,24,0.001,,1,Mean Difference,1.5,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580741,interactive systems and tools;human-centered computing;computing methodologies,4,Welch's t-test,24,0.001,Task 4 (Background Shift),1,Mean Difference,1.5,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580741,interactive systems and tools;human-centered computing;computing methodologies,5,Welch's t-test,24,0.002,,1,Mean Difference,1.12,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580741,interactive systems and tools;human-centered computing;computing methodologies,5,Welch's t-test,24,0.002,User Confidence,1,Mean Difference,1.12,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580741,interactive systems and tools;human-centered computing;computing methodologies,6,Welch's t-test,24,0.049,,1,Mean Difference,0.88,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580741,interactive systems and tools;human-centered computing;computing methodologies,6,Welch's t-test,24,0.049,User Performance (NASA TLX),1,Mean Difference,0.88,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580968,user models;human-centered computing;social and professional topics,1,Kaiser-Mayer-Olkin test,882,UNKNOWN,,1,KMO,0.85,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580968,user models;human-centered computing;social and professional topics,2,Bartlett's test for sphericity,882,< .001,,1,χ²,6516,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580968,user models;human-centered computing;social and professional topics,3,Chi-square test,1101,< .001,,1,χ²,107,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580968,user models;human-centered computing;social and professional topics,4,Root Mean Square Error of Approximation (RMSEA),1101,UNKNOWN,,1,RMSEA,0.04,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580968,user models;human-centered computing;social and professional topics,5,Comparative Fit Index (CFI),1101,UNKNOWN,,1,CFI,0.98,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580968,user models;human-centered computing;social and professional topics,6,Tucker-Lewis Index (TLI),1101,UNKNOWN,,1,TLI,0.97,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580968,user models;human-centered computing;social and professional topics,7,Wilks's Lambda,1101,< .001,,1,λ,.00018,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580968,user models;human-centered computing;social and professional topics,8,Internal Reliability - Philanthropist,882,UNKNOWN,,1,Cronbach's α,.75,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580968,user models;human-centered computing;social and professional topics,9,Internal Reliability - Socializer,882,UNKNOWN,,1,Cronbach's α,.85,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580968,user models;human-centered computing;social and professional topics,10,Internal Reliability - Achiever,882,UNKNOWN,,1,Cronbach's α,.77,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580968,user models;human-centered computing;social and professional topics,11,Internal Reliability - Player,882,UNKNOWN,,1,Cronbach's α,.68,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580968,user models;human-centered computing;social and professional topics,12,Internal Reliability - Disruptor,882,UNKNOWN,,1,Cronbach's α,.65,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580968,user models;human-centered computing;social and professional topics,13,Internal Reliability - Free Spirit,882,UNKNOWN,,1,Cronbach's α,.59,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580968,user models;human-centered computing;social and professional topics,14,Kendall's τb correlation - Philanthropist and Socializer,882,< .001,,1,τb,.36,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580968,user models;human-centered computing;social and professional topics,15,Kendall's τb correlation - Philanthropist and Free Spirit,882,< .001,,1,τb,.18,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580968,user models;human-centered computing;social and professional topics,16,Kendall's τb correlation - Philanthropist and Achiever,882,< .001,,1,τb,.25,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580968,user models;human-centered computing;social and professional topics,17,Kendall's τb correlation - Philanthropist and Player,882,< .001,,1,τb,.10,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580968,user models;human-centered computing;social and professional topics,18,Kendall's τb correlation - Philanthropist and Disruptor,882,UNKNOWN,,1,τb,-.01,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580968,user models;human-centered computing;social and professional topics,19,Kendall's τb correlation - Socializer and Free Spirit,882,< .001,,1,τb,.05,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580968,user models;human-centered computing;social and professional topics,20,Kendall's τb correlation - Socializer and Achiever,882,< .001,,1,τb,.20,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580968,user models;human-centered computing;social and professional topics,21,Kendall's τb correlation - Socializer and Player,882,< .001,,1,τb,.16,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580968,user models;human-centered computing;social and professional topics,22,Kendall's τb correlation - Socializer and Disruptor,882,UNKNOWN,,1,τb,.04,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580968,user models;human-centered computing;social and professional topics,23,Kendall's τb correlation - Free Spirit and Achiever,882,< .001,,1,τb,.29,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580968,user models;human-centered computing;social and professional topics,24,Kendall's τb correlation - Free Spirit and Player,882,< .001,,1,τb,.13,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580968,user models;human-centered computing;social and professional topics,25,Kendall's τb correlation - Free Spirit and Disruptor,882,< .001,,1,τb,.28,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580968,user models;human-centered computing;social and professional topics,26,Kendall's τb correlation - Achiever and Player,882,< .001,,1,τb,.29,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580968,user models;human-centered computing;social and professional topics,27,Kendall's τb correlation - Achiever and Disruptor,882,< .001,,1,τb,.13,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580968,user models;human-centered computing;social and professional topics,28,Kendall's τb correlation - Player and Disruptor,882,UNKNOWN,,1,τb,.08,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580968,user models;human-centered computing;social and professional topics,29,Confirmatory Factor Analysis - Philanthropist (p1),1101,UNKNOWN,,1,B,.80,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580968,user models;human-centered computing;social and professional topics,29,Confirmatory Factor Analysis - Philanthropist (p1),1101,UNKNOWN,,2,β,.83,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580968,user models;human-centered computing;social and professional topics,30,Confirmatory Factor Analysis - Philanthropist (p4),1101,UNKNOWN,,1,B,.87,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580968,user models;human-centered computing;social and professional topics,30,Confirmatory Factor Analysis - Philanthropist (p4),1101,UNKNOWN,,2,β,.72,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580968,user models;human-centered computing;social and professional topics,31,Confirmatory Factor Analysis - Socializer (s2),1101,UNKNOWN,,1,B,1.35,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580968,user models;human-centered computing;social and professional topics,31,Confirmatory Factor Analysis - Socializer (s2),1101,UNKNOWN,,2,β,.90,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580968,user models;human-centered computing;social and professional topics,32,Confirmatory Factor Analysis - Socializer (s4),1101,UNKNOWN,,1,B,1.20,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580968,user models;human-centered computing;social and professional topics,32,Confirmatory Factor Analysis - Socializer (s4),1101,UNKNOWN,,2,β,.75,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580968,user models;human-centered computing;social and professional topics,33,Confirmatory Factor Analysis - Achiever (a2),1101,UNKNOWN,,1,B,.82,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580968,user models;human-centered computing;social and professional topics,33,Confirmatory Factor Analysis - Achiever (a2),1101,UNKNOWN,,2,β,.68,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580968,user models;human-centered computing;social and professional topics,34,Confirmatory Factor Analysis - Achiever (a4),1101,UNKNOWN,,1,B,.82,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580968,user models;human-centered computing;social and professional topics,34,Confirmatory Factor Analysis - Achiever (a4),1101,UNKNOWN,,2,β,.75,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580968,user models;human-centered computing;social and professional topics,35,Confirmatory Factor Analysis - Player (r2),1101,UNKNOWN,,1,B,.85,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580968,user models;human-centered computing;social and professional topics,35,Confirmatory Factor Analysis - Player (r2),1101,UNKNOWN,,2,β,.76,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580968,user models;human-centered computing;social and professional topics,36,Confirmatory Factor Analysis - Player (r4),1101,UNKNOWN,,1,B,.83,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580968,user models;human-centered computing;social and professional topics,36,Confirmatory Factor Analysis - Player (r4),1101,UNKNOWN,,2,β,.71,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580968,user models;human-centered computing;social and professional topics,37,Confirmatory Factor Analysis - Free Spirit (f1),1101,UNKNOWN,,1,B,.96,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580968,user models;human-centered computing;social and professional topics,37,Confirmatory Factor Analysis - Free Spirit (f1),1101,UNKNOWN,,2,β,.79,UNKNOWN,UNKNOWN,UNKNOWN
