doi,topics,test_id,test_name,N,test_p_value,factor,effectsize_id,effectsize_measure,effectsize_value,CI_upper,CI_lower,CI_type
10.1145/3290605.3300590,hci design and evaluation methods;human-centered computing;virtual reality,1,Linear Mixed-Model Analysis on SUS Scores,36,.933,Virtual Realism × Environment,,,,,,
10.1145/3290605.3300590,hci design and evaluation methods;human-centered computing;virtual reality,2,Linear Mixed-Model Analysis on IPQ Scores,36,UNKNOWN,,,,,,,
10.1145/3290605.3300590,hci design and evaluation methods;human-centered computing;virtual reality,2,Linear Mixed-Model Analysis on IPQ Scores,36,< .001,Virtual Realism,,,,,,
10.1145/3290605.3300590,hci design and evaluation methods;human-centered computing;virtual reality,2,Linear Mixed-Model Analysis on IPQ Scores,36,.909,Environment,,,,,,
10.1145/3290605.3300590,hci design and evaluation methods;human-centered computing;virtual reality,2,Linear Mixed-Model Analysis on IPQ Scores,36,.946,Virtual Realism × Environment,,,,,,
10.1145/3290605.3300590,hci design and evaluation methods;human-centered computing;virtual reality,3,Linear Mixed-Model Analysis on WS Scores,36,UNKNOWN,,,,,,,
10.1145/3290605.3300590,hci design and evaluation methods;human-centered computing;virtual reality,3,Linear Mixed-Model Analysis on WS Scores,36,< .001,Virtual Realism,,,,,,
10.1145/3290605.3300590,hci design and evaluation methods;human-centered computing;virtual reality,3,Linear Mixed-Model Analysis on WS Scores,36,1.000,Environment,,,,,,
10.1145/3290605.3300590,hci design and evaluation methods;human-centered computing;virtual reality,3,Linear Mixed-Model Analysis on WS Scores,36,.759,Virtual Realism × Environment,,,,,,
10.1145/3290605.3300590,hci design and evaluation methods;human-centered computing;virtual reality,4,Multivariate Analysis of Variance (MANOVA) on Score Variance,36,UNKNOWN,,1,"
η_p^2",.016,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300590,hci design and evaluation methods;human-centered computing;virtual reality,4,Multivariate Analysis of Variance (MANOVA) on Score Variance,36,UNKNOWN,,2,"
η_p^2",.061,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300590,hci design and evaluation methods;human-centered computing;virtual reality,4,Multivariate Analysis of Variance (MANOVA) on Score Variance,36,UNKNOWN,,3,"
η_p^2",.133,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300590,hci design and evaluation methods;human-centered computing;virtual reality,4,Multivariate Analysis of Variance (MANOVA) on Score Variance,36,.138,Virtual Realism,1,"
η_p^2",.016,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300590,hci design and evaluation methods;human-centered computing;virtual reality,4,Multivariate Analysis of Variance (MANOVA) on Score Variance,36,.930,Environment,1,"
η_p^2",.061,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300590,hci design and evaluation methods;human-centered computing;virtual reality,4,Multivariate Analysis of Variance (MANOVA) on Score Variance,36,.045,Virtual Realism × Environment,1,"
η_p^2",.133,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300590,hci design and evaluation methods;human-centered computing;virtual reality,5,Univariate Analysis of Variance (ANOVA) on SUS Score Variance,36,UNKNOWN,,,,,,,
10.1145/3290605.3300590,hci design and evaluation methods;human-centered computing;virtual reality,5,Univariate Analysis of Variance (ANOVA) on SUS Score Variance,36,UNKNOWN,Virtual Realism,,,,,,
10.1145/3290605.3300590,hci design and evaluation methods;human-centered computing;virtual reality,5,Univariate Analysis of Variance (ANOVA) on SUS Score Variance,36,UNKNOWN,Environment,,,,,,
10.1145/3290605.3300590,hci design and evaluation methods;human-centered computing;virtual reality,5,Univariate Analysis of Variance (ANOVA) on SUS Score Variance,36,Not significant,Virtual Realism × Environment,,,,,,
10.1145/3290605.3300590,hci design and evaluation methods;human-centered computing;virtual reality,6,Univariate Analysis of Variance (ANOVA) on IPQ Score Variance,36,UNKNOWN,,,,,,,
10.1145/3290605.3300590,hci design and evaluation methods;human-centered computing;virtual reality,6,Univariate Analysis of Variance (ANOVA) on IPQ Score Variance,36,UNKNOWN,Virtual Realism,,,,,,
10.1145/3290605.3300590,hci design and evaluation methods;human-centered computing;virtual reality,6,Univariate Analysis of Variance (ANOVA) on IPQ Score Variance,36,UNKNOWN,Environment,,,,,,
10.1145/3290605.3300590,hci design and evaluation methods;human-centered computing;virtual reality,6,Univariate Analysis of Variance (ANOVA) on IPQ Score Variance,36,.013,Virtual Realism × Environment,,,,,,
10.1145/3290605.3300590,hci design and evaluation methods;human-centered computing;virtual reality,7,Univariate Analysis of Variance (ANOVA) on WS Score Variance,36,UNKNOWN,,,,,,,
10.1145/3290605.3300590,hci design and evaluation methods;human-centered computing;virtual reality,7,Univariate Analysis of Variance (ANOVA) on WS Score Variance,36,UNKNOWN,Virtual Realism,,,,,,
10.1145/3290605.3300590,hci design and evaluation methods;human-centered computing;virtual reality,7,Univariate Analysis of Variance (ANOVA) on WS Score Variance,36,UNKNOWN,Environment,,,,,,
10.1145/3290605.3300590,hci design and evaluation methods;human-centered computing;virtual reality,7,Univariate Analysis of Variance (ANOVA) on WS Score Variance,36,.002,Virtual Realism × Environment,,,,,,
10.1145/3290605.3300590,hci design and evaluation methods;human-centered computing;virtual reality,8,Three-Way Analysis of Variance (ANOVA) on Score Variance,36,UNKNOWN,,,,,,,
10.1145/3290605.3300590,hci design and evaluation methods;human-centered computing;virtual reality,8,Three-Way Analysis of Variance (ANOVA) on Score Variance,36,< .001,Questionnaire,,,,,,
10.1145/3290605.3300590,hci design and evaluation methods;human-centered computing;virtual reality,8,Three-Way Analysis of Variance (ANOVA) on Score Variance,36,.007,Virtual Realism,,,,,,
10.1145/3290605.3300590,hci design and evaluation methods;human-centered computing;virtual reality,8,Three-Way Analysis of Variance (ANOVA) on Score Variance,36,Not significant,Environment,,,,,,
10.1145/3290605.3300590,hci design and evaluation methods;human-centered computing;virtual reality,8,Three-Way Analysis of Variance (ANOVA) on Score Variance,36,.003,Virtual Realism × Environment,,,,,,
10.1145/3290605.3300590,hci design and evaluation methods;human-centered computing;virtual reality,9,One-Way Analysis of Variance (ANOVA) on NASA-TLX Scores,36,UNKNOWN,,,,,,,
10.1145/3290605.3300590,hci design and evaluation methods;human-centered computing;virtual reality,9,One-Way Analysis of Variance (ANOVA) on NASA-TLX Scores,36,.497,Overall Workload,,,,,,
10.1145/3290605.3300590,hci design and evaluation methods;human-centered computing;virtual reality,9,One-Way Analysis of Variance (ANOVA) on NASA-TLX Scores,36,> .111,Sub-scales,,,,,,
10.1145/3290605.3300590,hci design and evaluation methods;human-centered computing;virtual reality,10,Three-Way Analysis of Variance (ANOVA) on Questionnaire Completion Times,36,UNKNOWN,,,,,,,
10.1145/3290605.3300590,hci design and evaluation methods;human-centered computing;virtual reality,10,Three-Way Analysis of Variance (ANOVA) on Questionnaire Completion Times,36,< .001,Questionnaire,,,,,,
10.1145/3290605.3300590,hci design and evaluation methods;human-centered computing;virtual reality,10,Three-Way Analysis of Variance (ANOVA) on Questionnaire Completion Times,36,Not significant,Virtual Realism,,,,,,
10.1145/3290605.3300590,hci design and evaluation methods;human-centered computing;virtual reality,10,Three-Way Analysis of Variance (ANOVA) on Questionnaire Completion Times,36,Not significant,Environment,,,,,,
10.1145/3290605.3300590,hci design and evaluation methods;human-centered computing;virtual reality,10,Three-Way Analysis of Variance (ANOVA) on Questionnaire Completion Times,36,Not significant,Interaction Effects,,,,,,
10.1145/3290605.3300590,hci design and evaluation methods;human-centered computing;virtual reality,11,Linear Mixed-Model Analysis on IPQ Subscales,36,UNKNOWN,,,,,,,
10.1145/3290605.3300590,hci design and evaluation methods;human-centered computing;virtual reality,11,Linear Mixed-Model Analysis on IPQ Subscales,36,.003,General Presence (GP),,,,,,
10.1145/3290605.3300590,hci design and evaluation methods;human-centered computing;virtual reality,11,Linear Mixed-Model Analysis on IPQ Subscales,36,.157,Spatial Presence (SP),,,,,,
10.1145/3290605.3300590,hci design and evaluation methods;human-centered computing;virtual reality,11,Linear Mixed-Model Analysis on IPQ Subscales,36,.013,Involvement (INV),,,,,,
10.1145/3290605.3300590,hci design and evaluation methods;human-centered computing;virtual reality,11,Linear Mixed-Model Analysis on IPQ Subscales,36,< .001,Realism (REAL),,,,,,
10.1145/3290605.3300590,hci design and evaluation methods;human-centered computing;virtual reality,12,Linear Mixed-Model Analysis on WS Subscales,36,UNKNOWN,,,,,,,
10.1145/3290605.3300590,hci design and evaluation methods;human-centered computing;virtual reality,12,Linear Mixed-Model Analysis on WS Subscales,36,.012,Involvement (INV),,,,,,
10.1145/3290605.3300590,hci design and evaluation methods;human-centered computing;virtual reality,12,Linear Mixed-Model Analysis on WS Subscales,36,< .001,Natural (NAT),,,,,,
10.1145/3290605.3300590,hci design and evaluation methods;human-centered computing;virtual reality,12,Linear Mixed-Model Analysis on WS Subscales,36,< .001,Auditory (AUD),,,,,,
10.1145/3290605.3300590,hci design and evaluation methods;human-centered computing;virtual reality,12,Linear Mixed-Model Analysis on WS Subscales,36,.582,Haptics (HAPTC),,,,,,
10.1145/3290605.3300590,hci design and evaluation methods;human-centered computing;virtual reality,12,Linear Mixed-Model Analysis on WS Subscales,36,.582,Resolution (RES),,,,,,
10.1145/3290605.3300590,hci design and evaluation methods;human-centered computing;virtual reality,12,Linear Mixed-Model Analysis on WS Subscales,36,.582,Interface Quality (IFQUAL),,,,,,
10.1145/3290605.3300494,user studies;human-centered computing,1,One-way repeated measures ANOVA,28,0.006,,1,η_G^2,0.05,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300494,user studies;human-centered computing,1,One-way repeated measures ANOVA,28,0.006,Driving session,1,η_G^2,0.05,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300494,user studies;human-centered computing,2,One-way repeated measures ANOVA,28,0.26,,1,η_G^2,0.05,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300494,user studies;human-centered computing,2,One-way repeated measures ANOVA,28,0.26,Driving session,1,η_G^2,0.05,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300494,user studies;human-centered computing,3,One-way repeated measures ANOVA,28,0.55,,1,η_G^2,0.01,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300494,user studies;human-centered computing,3,One-way repeated measures ANOVA,28,0.55,Driving session,1,η_G^2,0.01,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300494,user studies;human-centered computing,4,One-way repeated measures ANOVA,28,0.41,,1,η_G^2,0.04,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300494,user studies;human-centered computing,4,One-way repeated measures ANOVA,28,0.41,Driving session,1,η_G^2,0.04,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300494,user studies;human-centered computing,5,One-way repeated measures ANOVA,28,0.07,,1,η_G^2,0.04,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300494,user studies;human-centered computing,5,One-way repeated measures ANOVA,28,0.07,Driving session,1,η_G^2,0.04,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300494,user studies;human-centered computing,6,One-way repeated measures ANOVA,28,<0.001,,1,η_G^2,0.05,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300494,user studies;human-centered computing,6,One-way repeated measures ANOVA,28,<0.001,Driving session,1,η_G^2,0.05,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300494,user studies;human-centered computing,7,One-way repeated measures ANOVA,28,<0.01,,1,η_G^2,0.41,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300494,user studies;human-centered computing,7,One-way repeated measures ANOVA,28,<0.01,Driving session,1,η_G^2,0.41,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300494,user studies;human-centered computing,8,One-way repeated measures ANOVA,28,<0.01,,1,η_G^2,0.44,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300494,user studies;human-centered computing,8,One-way repeated measures ANOVA,28,<0.01,Driving session,1,η_G^2,0.44,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300494,user studies;human-centered computing,9,One-way repeated measures ANOVA,28,0.13,,1,η_G^2,0.04,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300494,user studies;human-centered computing,9,One-way repeated measures ANOVA,28,0.13,Driving session,1,η_G^2,0.04,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300494,user studies;human-centered computing,10,One-way repeated measures ANOVA,28,0.25,,1,η_G^2,0.05,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300494,user studies;human-centered computing,10,One-way repeated measures ANOVA,28,0.25,Driving session,1,η_G^2,0.05,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300494,user studies;human-centered computing,11,One-way repeated measures ANOVA,28,0.005,,1,η_G^2,0.03,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300494,user studies;human-centered computing,11,One-way repeated measures ANOVA,28,0.005,Driving session,1,η_G^2,0.03,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300494,user studies;human-centered computing,12,One-way repeated measures ANOVA,28,0.13,,1,η_G^2,0.05,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300494,user studies;human-centered computing,12,One-way repeated measures ANOVA,28,0.13,Driving session,1,η_G^2,0.05,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300494,user studies;human-centered computing,13,One-way repeated measures ANOVA,28,<0.001,,1,η_G^2,0.13,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300494,user studies;human-centered computing,13,One-way repeated measures ANOVA,28,<0.001,Driving session,1,η_G^2,0.13,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300494,user studies;human-centered computing,14,One-way repeated measures ANOVA,28,<0.001,,1,η_G^2,0.25,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300494,user studies;human-centered computing,14,One-way repeated measures ANOVA,28,<0.001,Driving session,1,η_G^2,0.25,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300494,user studies;human-centered computing,15,One-way repeated measures ANOVA,28,0.17,,1,η_G^2,0.065,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300494,user studies;human-centered computing,15,One-way repeated measures ANOVA,28,0.17,Driving session,1,η_G^2,0.065,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300494,user studies;human-centered computing,16,One-way repeated measures ANOVA,28,<0.01,,1,η_G^2,0.14,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300494,user studies;human-centered computing,16,One-way repeated measures ANOVA,28,<0.01,Driving session,1,η_G^2,0.14,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300494,user studies;human-centered computing,17,One-way repeated measures ANOVA,28,UNKNOWN,,1,η_G^2,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300494,user studies;human-centered computing,17,One-way repeated measures ANOVA,28,UNKNOWN,Driving session,1,η_G^2,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300494,user studies;human-centered computing,18,One-way repeated measures ANOVA,28,<0.001,,1,η_G^2,0.24,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300494,user studies;human-centered computing,18,One-way repeated measures ANOVA,28,<0.001,Driving session,1,η_G^2,0.24,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,1,Two-way repeated measures ANOVA,18,< .05,,1,η²,.099,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,1,Two-way repeated measures ANOVA,18,< .05,Number of rows,1,η²,.099,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,1,Two-way repeated measures ANOVA,18,> .05,Number of columns,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,1,Two-way repeated measures ANOVA,18,> .05,Interaction between rows and columns,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,2,Two-way repeated measures ANOVA,18,< .001,,1,η²,.059,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,2,Two-way repeated measures ANOVA,18,< .001,Number of rows,1,η²,.059,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,2,Two-way repeated measures ANOVA,18,< .001,Number of columns,1,η²,.203,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,2,Two-way repeated measures ANOVA,18,< .05,Interaction between rows and columns,1,η²,.024,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,3,Two-way repeated measures ANOVA,18,> .05,,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,3,Two-way repeated measures ANOVA,18,> .05,Footedness on accuracy,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,3,Two-way repeated measures ANOVA,18,> .05,Footedness on TCT,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,3,Two-way repeated measures ANOVA,18,> .05,Number of rows on foot used,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,3,Two-way repeated measures ANOVA,18,> .05,Number of columns on foot used,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,3,Two-way repeated measures ANOVA,18,> .05,Footedness on foot used,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,4,Two-way repeated measures ANOVA,18,< .001,,1,η²,.04,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,4,Two-way repeated measures ANOVA,18,< .001,Target row on area of targets,1,η²,.04,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,4,Two-way repeated measures ANOVA,18,> .05,Target column on area of targets,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,4,Two-way repeated measures ANOVA,18,> .05,Interaction between rows and columns on area of targets,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,5,Two-way repeated measures ANOVA,18,< .001,,1,η²,.047,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,5,Two-way repeated measures ANOVA,18,< .001,Number of rows on RTLX,1,η²,.047,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,5,Two-way repeated measures ANOVA,18,< .01,Number of columns on RTLX,1,η²,.023,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,5,Two-way repeated measures ANOVA,18,> .05,Interaction between rows and columns on RTLX,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,6,Two-way repeated measures ANOVA,18,< .05,,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,6,Two-way repeated measures ANOVA,18,< .05,Number of columns on confidence,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,6,Two-way repeated measures ANOVA,18,> .05,Number of rows on confidence,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,6,Two-way repeated measures ANOVA,18,< .01,Interaction between rows and columns on confidence,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,7,Two-way repeated measures ANOVA,18,< .001,,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,7,Two-way repeated measures ANOVA,18,< .001,Number of rows on convenience,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,7,Two-way repeated measures ANOVA,18,< .01,Number of columns on convenience,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,7,Two-way repeated measures ANOVA,18,> .05,Interaction between rows and columns on convenience,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,8,Two-way repeated measures ANOVA,18,< .001,,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,8,Two-way repeated measures ANOVA,18,< .001,Number of rows on willingness to use,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,8,Two-way repeated measures ANOVA,18,< .01,Number of columns on willingness to use,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,8,Two-way repeated measures ANOVA,18,> .05,Interaction between rows and columns on willingness to use,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,9,Two-way repeated measures ANOVA,18,< .001,,1,η²,.460,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,9,Two-way repeated measures ANOVA,18,< .001,Number of rows,1,η²,.460,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,9,Two-way repeated measures ANOVA,18,< .001,Number of columns,1,η²,.082,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,9,Two-way repeated measures ANOVA,18,> .05,Interaction between rows and columns,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,10,Two-way repeated measures ANOVA,18,< .01,,1,η²,.032,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,10,Two-way repeated measures ANOVA,18,< .01,Number of columns,1,η²,.032,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,10,Two-way repeated measures ANOVA,18,> .05,Number of rows,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,10,Two-way repeated measures ANOVA,18,> .05,Interaction between rows and columns,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,11,Two-way repeated measures ANOVA,18,> .05,,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,11,Two-way repeated measures ANOVA,18,> .05,Footedness on accuracy,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,11,Two-way repeated measures ANOVA,18,> .05,Footedness on TCT,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,11,Two-way repeated measures ANOVA,18,> .05,Number of rows on foot used,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,11,Two-way repeated measures ANOVA,18,> .05,Number of columns on foot used,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,11,Two-way repeated measures ANOVA,18,> .05,Footedness on foot used,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,12,Two-way repeated measures ANOVA,18,< .001,,1,η²,.027,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,12,Two-way repeated measures ANOVA,18,< .001,Target row on area of targets,1,η²,.027,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,12,Two-way repeated measures ANOVA,18,> .05,Target column on area of targets,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,12,Two-way repeated measures ANOVA,18,> .05,Interaction between rows and columns on area of targets,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,13,Two-way repeated measures ANOVA,18,< .001,,1,η²,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,13,Two-way repeated measures ANOVA,18,< .001,Overlap in row and column direction,1,η²,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,14,Two-way repeated measures ANOVA,18,< .001,,1,η²,.125,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,14,Two-way repeated measures ANOVA,18,< .001,Number of rows on RTLX,1,η²,.125,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,14,Two-way repeated measures ANOVA,18,< .001,Number of columns on RTLX,1,η²,.035,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,14,Two-way repeated measures ANOVA,18,> .05,Interaction between rows and columns on RTLX,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,15,Two-way repeated measures ANOVA,18,< .001,,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300707,user studies;human-centered computing;mixed / augmented reality,15,Two-way repeated measures ANOVA,18,< .001,Number of rows on confidence,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
