doi,topics,test_id,test_name,N,test_p_value,factor,effectsize_id,effectsize_measure,effectsize_value,CI_upper,CI_lower,CI_type
10.1145/3313831.3376785,human computer interaction (hci);human-centered computing;user studies,24,Descriptive Statistics,20,UNKNOWN,,2,Mean (GFB),396,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376785,human computer interaction (hci);human-centered computing;user studies,25,Descriptive Statistics,20,UNKNOWN,,1,SD (Basic),0.086,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376785,human computer interaction (hci);human-centered computing;user studies,25,Descriptive Statistics,20,UNKNOWN,,2,SD (GFB),0.095,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376785,human computer interaction (hci);human-centered computing;user studies,26,Descriptive Statistics,20,UNKNOWN,,1,Gini (Basic),0.306,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376785,human computer interaction (hci);human-centered computing;user studies,26,Descriptive Statistics,20,UNKNOWN,,2,Gini (GFB),0.337,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376785,human computer interaction (hci);human-centered computing;user studies,27,Descriptive Statistics,20,0.05,,1,Mean (Basic),3.80,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376785,human computer interaction (hci);human-centered computing;user studies,27,Descriptive Statistics,20,0.05,,2,Mean (GFB),5.35,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376785,human computer interaction (hci);human-centered computing;user studies,28,Descriptive Statistics,20,0.001,,1,Mean (Basic),3.20,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376785,human computer interaction (hci);human-centered computing;user studies,28,Descriptive Statistics,20,0.001,,2,Mean (GFB),5.20,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376785,human computer interaction (hci);human-centered computing;user studies,29,Descriptive Statistics,20,0.001,,1,Mean (Basic),3.65,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376785,human computer interaction (hci);human-centered computing;user studies,29,Descriptive Statistics,20,0.001,,2,Mean (GFB),5.45,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376785,human computer interaction (hci);human-centered computing;user studies,30,Descriptive Statistics,20,0.01,,1,Mean (Basic),3.65,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376785,human computer interaction (hci);human-centered computing;user studies,30,Descriptive Statistics,20,0.01,,2,Mean (GFB),5.30,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376785,human computer interaction (hci);human-centered computing;user studies,31,Descriptive Statistics,20,UNKNOWN,,1,Mean (Basic),7.38,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376785,human computer interaction (hci);human-centered computing;user studies,31,Descriptive Statistics,20,UNKNOWN,,2,Mean (GFB),6.57,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376785,human computer interaction (hci);human-centered computing;user studies,32,Descriptive Statistics,20,UNKNOWN,,1,Mean (Basic),942,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376785,human computer interaction (hci);human-centered computing;user studies,32,Descriptive Statistics,20,UNKNOWN,,2,Mean (GFB),844,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376785,human computer interaction (hci);human-centered computing;user studies,33,Descriptive Statistics,20,UNKNOWN,,1,Mean (Basic),291,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376785,human computer interaction (hci);human-centered computing;user studies,33,Descriptive Statistics,20,UNKNOWN,,2,Mean (GFB),324,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376785,human computer interaction (hci);human-centered computing;user studies,34,Descriptive Statistics,20,UNKNOWN,,1,SD (Basic),0.129,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376785,human computer interaction (hci);human-centered computing;user studies,34,Descriptive Statistics,20,UNKNOWN,,2,SD (GFB),0.065,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376785,human computer interaction (hci);human-centered computing;user studies,35,Descriptive Statistics,20,UNKNOWN,,1,Gini (Basic),0.380,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376785,human computer interaction (hci);human-centered computing;user studies,35,Descriptive Statistics,20,UNKNOWN,,2,Gini (GFB),0.268,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376785,human computer interaction (hci);human-centered computing;user studies,36,Descriptive Statistics,20,0.01,,1,Mean (Basic),3.55,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376785,human computer interaction (hci);human-centered computing;user studies,36,Descriptive Statistics,20,0.01,,2,Mean (GFB),5.25,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376785,human computer interaction (hci);human-centered computing;user studies,37,Descriptive Statistics,20,0.001,,1,Mean (Basic),3.65,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376785,human computer interaction (hci);human-centered computing;user studies,37,Descriptive Statistics,20,0.001,,2,Mean (GFB),5.05,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376785,human computer interaction (hci);human-centered computing;user studies,38,Descriptive Statistics,20,0.001,,1,Mean (Basic),3.05,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376785,human computer interaction (hci);human-centered computing;user studies,38,Descriptive Statistics,20,0.001,,2,Mean (GFB),5.40,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376785,human computer interaction (hci);human-centered computing;user studies,39,Descriptive Statistics,20,0.05,,1,Mean (Basic),3.60,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376785,human computer interaction (hci);human-centered computing;user studies,39,Descriptive Statistics,20,0.05,,2,Mean (GFB),5.00,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376785,human computer interaction (hci);human-centered computing;user studies,40,Descriptive Statistics,20,UNKNOWN,,1,Mean (Basic),6.22,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376785,human computer interaction (hci);human-centered computing;user studies,40,Descriptive Statistics,20,UNKNOWN,,2,Mean (GFB),6.85,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376785,human computer interaction (hci);human-centered computing;user studies,41,Descriptive Statistics,20,UNKNOWN,,1,Mean (Basic),473,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376785,human computer interaction (hci);human-centered computing;user studies,41,Descriptive Statistics,20,UNKNOWN,,2,Mean (GFB),822,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376785,human computer interaction (hci);human-centered computing;user studies,42,Descriptive Statistics,20,UNKNOWN,,1,Mean (Basic),190,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376785,human computer interaction (hci);human-centered computing;user studies,42,Descriptive Statistics,20,UNKNOWN,,2,Mean (GFB),310,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376785,human computer interaction (hci);human-centered computing;user studies,43,Descriptive Statistics,20,UNKNOWN,,1,SD (Basic),0.056,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376785,human computer interaction (hci);human-centered computing;user studies,43,Descriptive Statistics,20,UNKNOWN,,2,SD (GFB),0.098,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376785,human computer interaction (hci);human-centered computing;user studies,44,Descriptive Statistics,20,UNKNOWN,,1,Gini (Basic),0.278,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376785,human computer interaction (hci);human-centered computing;user studies,44,Descriptive Statistics,20,UNKNOWN,,2,Gini (GFB),0.395,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376785,human computer interaction (hci);human-centered computing;user studies,45,Descriptive Statistics,20,UNKNOWN,,1,Mean (Basic),5.60,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376785,human computer interaction (hci);human-centered computing;user studies,45,Descriptive Statistics,20,UNKNOWN,,2,Mean (GFB),5.50,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376785,human computer interaction (hci);human-centered computing;user studies,46,Descriptive Statistics,20,0.001,,1,Mean (Basic),4.35,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376785,human computer interaction (hci);human-centered computing;user studies,46,Descriptive Statistics,20,0.001,,2,Mean (GFB),5.20,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376785,human computer interaction (hci);human-centered computing;user studies,47,Descriptive Statistics,20,0.001,,1,Mean (Basic),4.90,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376785,human computer interaction (hci);human-centered computing;user studies,47,Descriptive Statistics,20,0.001,,2,Mean (GFB),5.60,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376785,human computer interaction (hci);human-centered computing;user studies,48,Descriptive Statistics,20,UNKNOWN,,1,Mean (Basic),4.75,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376785,human computer interaction (hci);human-centered computing;user studies,48,Descriptive Statistics,20,UNKNOWN,,2,Mean (GFB),5.10,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376785,human computer interaction (hci);human-centered computing;user studies,49,Descriptive Statistics,20,UNKNOWN,,1,Mean (Basic),7.02,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376785,human computer interaction (hci);human-centered computing;user studies,49,Descriptive Statistics,20,UNKNOWN,,2,Mean (GFB),7.39,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376237,human computer interaction (hci);human-centered computing;information visualization;visualization,1,Friedman Test,192,0.90,,1,Mean Completion Time,UNKNOWN,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376237,human computer interaction (hci);human-centered computing;information visualization;visualization,1,Friedman Test,192,0.90,Mixed data,1,Mean Completion Time,UNKNOWN,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376237,human computer interaction (hci);human-centered computing;information visualization;visualization,1,Friedman Test,192,0.90,Non-recurrent data,1,Mean Completion Time,UNKNOWN,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376237,human computer interaction (hci);human-centered computing;information visualization;visualization,1,Friedman Test,192,0.90,Recurrent data,1,Mean Completion Time,UNKNOWN,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376237,human computer interaction (hci);human-centered computing;information visualization;visualization,2,Friedman Test,192,0.90,,1,Mean Completion Time,UNKNOWN,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376237,human computer interaction (hci);human-centered computing;information visualization;visualization,2,Friedman Test,192,0.90,Mixed data,1,Mean Completion Time,UNKNOWN,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376237,human computer interaction (hci);human-centered computing;information visualization;visualization,2,Friedman Test,192,0.90,Non-recurrent data,1,Mean Completion Time,UNKNOWN,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376237,human computer interaction (hci);human-centered computing;information visualization;visualization,2,Friedman Test,192,0.90,Recurrent data,1,Mean Completion Time,UNKNOWN,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376237,human computer interaction (hci);human-centered computing;information visualization;visualization,3,Friedman Test,192,0.90,,1,Mean Completion Time,UNKNOWN,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376237,human computer interaction (hci);human-centered computing;information visualization;visualization,3,Friedman Test,192,0.90,Mixed data,1,Mean Completion Time,UNKNOWN,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376237,human computer interaction (hci);human-centered computing;information visualization;visualization,3,Friedman Test,192,0.90,Non-recurrent data,1,Mean Completion Time,UNKNOWN,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376237,human computer interaction (hci);human-centered computing;information visualization;visualization,3,Friedman Test,192,0.89,Recurrent data,1,Mean Completion Time,UNKNOWN,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376237,human computer interaction (hci);human-centered computing;information visualization;visualization,4,Friedman Test,192,0.90,,1,Mean Completion Time,UNKNOWN,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376237,human computer interaction (hci);human-centered computing;information visualization;visualization,4,Friedman Test,192,0.90,Mixed data,1,Mean Completion Time,UNKNOWN,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376237,human computer interaction (hci);human-centered computing;information visualization;visualization,4,Friedman Test,192,0.90,Non-recurrent data,1,Mean Completion Time,UNKNOWN,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376237,human computer interaction (hci);human-centered computing;information visualization;visualization,4,Friedman Test,192,0.90,Recurrent data,1,Mean Completion Time,UNKNOWN,UNKNOWN,UNKNOWN,95% CI
10.1145/3313831.3376132,interaction techniques;human computer interaction (hci);human-centered computing,1,ANOVA,12,< 0.05,,1,F,12.235,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376132,interaction techniques;human computer interaction (hci);human-centered computing,1,ANOVA,12,< 0.05,task intensity,1,F,12.235,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376132,interaction techniques;human computer interaction (hci);human-centered computing,1,ANOVA,12,UNKNOWN,platform,,,,,,
10.1145/3313831.3376132,interaction techniques;human computer interaction (hci);human-centered computing,2,ANOVA,12,< 0.001,,1,F,38.2,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376132,interaction techniques;human computer interaction (hci);human-centered computing,2,ANOVA,12,< 0.001,Technique,1,F,38.2,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376132,interaction techniques;human computer interaction (hci);human-centered computing,2,ANOVA,12,UNKNOWN,Gesture,,,,,,
10.1145/3313831.3376469,human computer interaction (hci);human-centered computing;hci design and evaluation methods;applied computing,1,Mixed Effects Model,60,< 0.001,,1,β,3.06,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376469,human computer interaction (hci);human-centered computing;hci design and evaluation methods;applied computing,1,Mixed Effects Model,60,< 0.01,argument quality,1,β,1.33,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376469,human computer interaction (hci);human-centered computing;hci design and evaluation methods;applied computing,1,Mixed Effects Model,60,< 0.001,alignment,1,β,3.06,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376469,human computer interaction (hci);human-centered computing;hci design and evaluation methods;applied computing,2,Mixed Effects Model (Interaction between Age and Alignment),60,< 0.001,,1,β,15.01,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376469,human computer interaction (hci);human-centered computing;hci design and evaluation methods;applied computing,2,Mixed Effects Model (Interaction between Age and Alignment),60,< 0.001,alignment*age,1,β,15.01,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376469,human computer interaction (hci);human-centered computing;hci design and evaluation methods;applied computing,3,Mixed Effects Model (Performance on Incongruent Problems),60,< 0.001,,1,β,15.01,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376469,human computer interaction (hci);human-centered computing;hci design and evaluation methods;applied computing,3,Mixed Effects Model (Performance on Incongruent Problems),60,< 0.001,alignment*age,1,β,15.01,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376776,empirical studies in hci;human-centered computing,1,t-test,72,<0.001,,1,η²,-3.22,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376776,empirical studies in hci;human-centered computing,2,ANCOVA,72,0.08,,1,η²,0.011,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376776,empirical studies in hci;human-centered computing,3,Correlation Analysis,UNKNOWN,0.038,,1,r,0.358,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376776,empirical studies in hci;human-centered computing,4,Correlation Analysis,UNKNOWN,0.023,,1,r,-0.390,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376776,empirical studies in hci;human-centered computing,5,Mixed ANOVA,72,<0.01,,1,η²,0.074,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376776,empirical studies in hci;human-centered computing,6,Mixed ANOVA,72,<0.001,,1,η²,0.046,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376776,empirical studies in hci;human-centered computing,7,Mixed ANOVA,72,<0.001,,1,η²,0.147,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376776,empirical studies in hci;human-centered computing,8,Mixed ANOVA,72,0.931,,1,η²,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376776,empirical studies in hci;human-centered computing,9,Mixed ANOVA,72,0.164,,1,η²,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376776,empirical studies in hci;human-centered computing,10,t-test,72,0.139,,,,,,,
10.1145/3313831.3376776,empirical studies in hci;human-centered computing,11,χ² test,72,0.782,,,,,,,
10.1145/3313831.3376776,empirical studies in hci;human-centered computing,12,t-test,72,0.410,,,,,,,
10.1145/3313831.3376776,empirical studies in hci;human-centered computing,13,t-test,72,0.986,,,,,,,
10.1145/3313831.3376776,empirical studies in hci;human-centered computing,14,t-test,72,0.824,,,,,,,
10.1145/3313831.3376776,empirical studies in hci;human-centered computing,15,t-test,72,0.770,,,,,,,
10.1145/3313831.3376776,empirical studies in hci;human-centered computing,16,Descriptive Statistics,38,UNKNOWN,,,,,,,
10.1145/3313831.3376776,empirical studies in hci;human-centered computing,17,Descriptive Statistics,38,UNKNOWN,,,,,,,
10.1145/3313831.3376776,empirical studies in hci;human-centered computing,18,Descriptive Statistics,38,UNKNOWN,,,,,,,
10.1145/3313831.3376776,empirical studies in hci;human-centered computing,19,Descriptive Statistics,34,UNKNOWN,,,,,,,
10.1145/3313831.3376776,empirical studies in hci;human-centered computing,20,Descriptive Statistics,34,UNKNOWN,,,,,,,
10.1145/3313831.3376776,empirical studies in hci;human-centered computing,21,Descriptive Statistics,34,UNKNOWN,,,,,,,
10.1145/3313831.3376776,empirical studies in hci;human-centered computing,22,Descriptive Statistics,38,UNKNOWN,,,,,,,
10.1145/3313831.3376776,empirical studies in hci;human-centered computing,23,Descriptive Statistics,38,UNKNOWN,,,,,,,
10.1145/3313831.3376776,empirical studies in hci;human-centered computing,24,Descriptive Statistics,34,UNKNOWN,,,,,,,
10.1145/3313831.3376776,empirical studies in hci;human-centered computing,25,Descriptive Statistics,34,UNKNOWN,,,,,,,
10.1145/3313831.3376776,empirical studies in hci;human-centered computing,26,Descriptive Statistics,38,UNKNOWN,,,,,,,
10.1145/3313831.3376776,empirical studies in hci;human-centered computing,27,Descriptive Statistics,38,UNKNOWN,,,,,,,
10.1145/3313831.3376776,empirical studies in hci;human-centered computing,28,Descriptive Statistics,34,UNKNOWN,,,,,,,
10.1145/3313831.3376776,empirical studies in hci;human-centered computing,29,Descriptive Statistics,34,UNKNOWN,,,,,,,
10.1145/3313831.3376593,systems and tools for interaction design;interaction design;human-centered computing,1,Aligned-rank-transform analysis,18,0.027,,1,Cohen's d,0.435,UNKNOWN,UNKNOWN,95%
10.1145/3313831.3376593,systems and tools for interaction design;interaction design;human-centered computing,1,Aligned-rank-transform analysis,18,0.027,Interface,1,Cohen's d,0.435,UNKNOWN,UNKNOWN,95%
10.1145/3313831.3376593,systems and tools for interaction design;interaction design;human-centered computing,1,Aligned-rank-transform analysis,18,0.926,Experience Level,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376593,systems and tools for interaction design;interaction design;human-centered computing,2,Aligned-rank-transform analysis,18,0.023,,1,Cohen's d,0.45,UNKNOWN,UNKNOWN,95%
10.1145/3313831.3376593,systems and tools for interaction design;interaction design;human-centered computing,2,Aligned-rank-transform analysis,18,0.023,Interface,1,Cohen's d,0.45,UNKNOWN,UNKNOWN,95%
10.1145/3313831.3376593,systems and tools for interaction design;interaction design;human-centered computing,2,Aligned-rank-transform analysis,18,0.848,Experience Level,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376593,systems and tools for interaction design;interaction design;human-centered computing,3,Interaction contrast analysis,27,0.035,,1,Cohen's d,0.41,UNKNOWN,UNKNOWN,95%
10.1145/3313831.3376593,systems and tools for interaction design;interaction design;human-centered computing,3,Interaction contrast analysis,27,0.038,Interface,1,Cohen's d,0.41,UNKNOWN,UNKNOWN,95%
10.1145/3313831.3376593,systems and tools for interaction design;interaction design;human-centered computing,3,Interaction contrast analysis,27,0.848,Experience Level,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376593,systems and tools for interaction design;interaction design;human-centered computing,4,Wilcoxon rank sum test,702,< .0001,,1,r,0.342,UNKNOWN,UNKNOWN,95%
10.1145/3313831.3376593,systems and tools for interaction design;interaction design;human-centered computing,4,Wilcoxon rank sum test,702,< .0001,Social Media,1,r,0.342,UNKNOWN,UNKNOWN,95%
10.1145/3313831.3376593,systems and tools for interaction design;interaction design;human-centered computing,4,Wilcoxon rank sum test,702,< .0001,Weather,1,r,0.154,UNKNOWN,UNKNOWN,95%
10.1145/3313831.3376593,systems and tools for interaction design;interaction design;human-centered computing,5,Aligned-rank-transform analysis,18,0.13,,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376593,systems and tools for interaction design;interaction design;human-centered computing,5,Aligned-rank-transform analysis,18,0.13,Interface,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376320,information systems;interaction devices;human-centered computing,1,Paired-sample t-test for Sentiment Analysis (General Sample),30,<0.05,,1,Cohen's d,UNKNOWN,UNKNOWN,UNKNOWN,95%
10.1145/3313831.3376320,information systems;interaction devices;human-centered computing,2,"Paired-sample t-test for Sentiment Analysis (Task Time, General Sample)",30,<0.05,,1,Cohen's d,UNKNOWN,UNKNOWN,UNKNOWN,95%
10.1145/3313831.3376320,information systems;interaction devices;human-centered computing,3,"Paired-sample t-test for Sentiment Analysis (Task Time, Native Speakers)",8,<0.05,,1,Cohen's d,UNKNOWN,UNKNOWN,UNKNOWN,95%
10.1145/3313831.3376320,information systems;interaction devices;human-centered computing,4,Paired-sample t-test for Comprehension (General Sample),30,<0.05,,1,Cohen's d,UNKNOWN,UNKNOWN,UNKNOWN,95%
10.1145/3313831.3376320,information systems;interaction devices;human-centered computing,5,"Paired-sample t-test for Comprehension (Task Time, General Sample)",30,<0.05,,1,Cohen's d,UNKNOWN,UNKNOWN,UNKNOWN,95%
10.1145/3313831.3376320,information systems;interaction devices;human-centered computing,6,"Paired-sample t-test for Comprehension (Task Time, Native Speakers)",8,<0.05,,1,Cohen's d,UNKNOWN,UNKNOWN,UNKNOWN,95%
10.1145/3313831.3376320,information systems;interaction devices;human-centered computing,7,"Paired-sample t-test for Text Moderation (Task Time, General Sample)",30,<0.05,,1,Cohen's d,UNKNOWN,UNKNOWN,UNKNOWN,95%
10.1145/3313831.3376320,information systems;interaction devices;human-centered computing,8,"Paired-sample t-test for Text Moderation (Task Time, Native Speakers)",8,<0.05,,1,Cohen's d,UNKNOWN,UNKNOWN,UNKNOWN,95%
10.1145/3313831.3376320,information systems;interaction devices;human-centered computing,9,Paired-sample t-test for Audio Annotation (General Sample),30,<0.05,,1,Cohen's d,UNKNOWN,UNKNOWN,UNKNOWN,95%
10.1145/3313831.3376320,information systems;interaction devices;human-centered computing,10,"Paired-sample t-test for Audio Annotation (Task Time, General Sample)",30,<0.05,,1,Cohen's d,UNKNOWN,UNKNOWN,UNKNOWN,95%
10.1145/3313831.3376320,information systems;interaction devices;human-centered computing,11,Paired-sample t-test for Speech Transcription (General Sample),30,<0.05,,1,Cohen's d,UNKNOWN,UNKNOWN,UNKNOWN,95%
10.1145/3313831.3376320,information systems;interaction devices;human-centered computing,12,Paired-sample t-test for Speech Transcription (Native Speakers),8,<0.05,,1,Cohen's d,UNKNOWN,UNKNOWN,UNKNOWN,95%
10.1145/3313831.3376320,information systems;interaction devices;human-centered computing,13,"Paired-sample t-test for Speech Transcription (Task Time, General Sample)",30,<0.05,,1,Cohen's d,UNKNOWN,UNKNOWN,UNKNOWN,95%
10.1145/3313831.3376320,information systems;interaction devices;human-centered computing,14,"Paired-sample t-test for Speech Transcription (Task Time, Native Speakers)",8,<0.05,,1,Cohen's d,UNKNOWN,UNKNOWN,UNKNOWN,95%
10.1145/3313831.3376320,information systems;interaction devices;human-centered computing,15,"Paired-sample t-test for Emotion Labelling (Task Time, General Sample)",30,<0.05,,1,Cohen's d,UNKNOWN,UNKNOWN,UNKNOWN,95%
10.1145/3313831.3376320,information systems;interaction devices;human-centered computing,16,"Paired-sample t-test for Emotion Labelling (Task Time, Native Speakers)",8,<0.05,,1,Cohen's d,UNKNOWN,UNKNOWN,UNKNOWN,95%
10.1145/3313831.3376394,human computer interaction (hci);human-centered computing;user studies,1,Within-subject one-way ANOVA (NASA-TLX),13,< 0.001,,1,η²,0.39,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376394,human computer interaction (hci);human-centered computing;user studies,1,Within-subject one-way ANOVA (NASA-TLX),13,< 0.001,Task Difficulty,1,η²,0.39,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376394,human computer interaction (hci);human-centered computing;user studies,2,Within-subject one-way ANOVA (IPA Sensitivity),13,0.03,,1,η²,0.07,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376394,human computer interaction (hci);human-centered computing;user studies,2,Within-subject one-way ANOVA (IPA Sensitivity),13,0.051,Task Difficulty,1,η²,0.07,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376394,human computer interaction (hci);human-centered computing;user studies,3,Within-subject one-way ANOVA (LHIPA Sensitivity),13,0.04,,1,η²,0.10,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376394,human computer interaction (hci);human-centered computing;user studies,3,Within-subject one-way ANOVA (LHIPA Sensitivity),13,0.03,Task Difficulty,1,η²,0.10,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376394,human computer interaction (hci);human-centered computing;user studies,4,Within-subject one-way ANOVA (Accuracy),18,< 0.001,,1,η²,0.16,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376394,human computer interaction (hci);human-centered computing;user studies,4,Within-subject one-way ANOVA (Accuracy),18,< 0.001,Task (1-back vs. 2-back),1,η²,0.16,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376394,human computer interaction (hci);human-centered computing;user studies,5,Three-way within-subjects ANOVA (IPA Sensitivity),18,0.004,,1,η²,0.05,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376394,human computer interaction (hci);human-centered computing;user studies,5,Three-way within-subjects ANOVA (IPA Sensitivity),18,0.056,Block-of-Trials,1,η²,0.01,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376394,human computer interaction (hci);human-centered computing;user studies,5,Three-way within-subjects ANOVA (IPA Sensitivity),18,0.004,Off-Axis Position,1,η²,0.05,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376394,human computer interaction (hci);human-centered computing;user studies,6,Three-way within-subjects ANOVA (LHIPA Sensitivity),18,< 0.001,,1,η²,0.81,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376394,human computer interaction (hci);human-centered computing;user studies,6,Three-way within-subjects ANOVA (LHIPA Sensitivity),18,< 0.001,Block-of-Trials,1,η²,0.81,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376394,human computer interaction (hci);human-centered computing;user studies,7,Within-subject one-way ANOVA (Perceived Effort),18,< 0.001,,1,η²,0.57,UNKNOWN,UNKNOWN,UNKNOWN
